y_true,y_prob,prob_std
0.000000000000000000e+00,9.666281938552856445e-02,9.240673482418060303e-02
0.000000000000000000e+00,5.929470658302307129e-01,1.863631904125213623e-01
0.000000000000000000e+00,2.782049775123596191e-01,2.201275080442428589e-01
0.000000000000000000e+00,3.306480050086975098e-01,1.392982006072998047e-01
0.000000000000000000e+00,6.224672198295593262e-01,1.987279951572418213e-01
1.000000000000000000e+00,2.393148690462112427e-01,1.668438017368316650e-01
0.000000000000000000e+00,3.341044485569000244e-02,1.836349628865718842e-02
0.000000000000000000e+00,1.717901378870010376e-01,7.382979243993759155e-02
0.000000000000000000e+00,1.623458862304687500e-01,5.420537665486335754e-02
0.000000000000000000e+00,4.377651214599609375e-01,2.038310915231704712e-01
0.000000000000000000e+00,2.662447094917297363e-02,1.896481774747371674e-02
1.000000000000000000e+00,6.738270521163940430e-01,1.966815888881683350e-01
0.000000000000000000e+00,3.423587083816528320e-01,2.098574638366699219e-01
0.000000000000000000e+00,8.212010562419891357e-02,2.013901993632316589e-02
0.000000000000000000e+00,3.493554890155792236e-02,3.977445885539054871e-02
0.000000000000000000e+00,4.735084623098373413e-02,3.641060739755630493e-02
0.000000000000000000e+00,1.403265260159969330e-02,1.050429325550794601e-02
0.000000000000000000e+00,1.411812007427215576e-02,7.032123394310474396e-03
0.000000000000000000e+00,1.604070961475372314e-01,9.764586389064788818e-02
0.000000000000000000e+00,1.200394257903099060e-01,9.677342325448989868e-02
1.000000000000000000e+00,6.214825510978698730e-01,1.700711399316787720e-01
0.000000000000000000e+00,2.709228396415710449e-01,6.159994751214981079e-02
0.000000000000000000e+00,3.603869974613189697e-01,1.595760583877563477e-01
0.000000000000000000e+00,2.219749987125396729e-01,1.500527858734130859e-01
1.000000000000000000e+00,9.599453806877136230e-01,1.890266127884387970e-02
1.000000000000000000e+00,6.743501424789428711e-01,1.497900336980819702e-01
0.000000000000000000e+00,9.326409101486206055e-01,2.216330356895923615e-02
0.000000000000000000e+00,2.597101926803588867e-01,1.735570579767227173e-01
0.000000000000000000e+00,2.983077466487884521e-01,2.273650169372558594e-01
1.000000000000000000e+00,9.366968870162963867e-01,2.565858513116836548e-02
0.000000000000000000e+00,1.345502883195877075e-01,6.281428784132003784e-02
0.000000000000000000e+00,3.636101633310317993e-02,2.552888914942741394e-02
1.000000000000000000e+00,8.925678133964538574e-01,6.852833926677703857e-02
0.000000000000000000e+00,1.567977219820022583e-01,8.579423278570175171e-02
1.000000000000000000e+00,6.144250035285949707e-01,1.387330740690231323e-01
0.000000000000000000e+00,9.648536890745162964e-02,4.794560745358467102e-02
0.000000000000000000e+00,2.992142736911773682e-01,1.352960467338562012e-01
1.000000000000000000e+00,9.145741462707519531e-01,1.086649522185325623e-01
0.000000000000000000e+00,3.704987764358520508e-01,1.859733313322067261e-01
0.000000000000000000e+00,3.400073647499084473e-01,2.906409502029418945e-01
0.000000000000000000e+00,2.836368680000305176e-01,1.606218963861465454e-01
0.000000000000000000e+00,6.059945747256278992e-02,5.467335507273674011e-02
1.000000000000000000e+00,6.204869151115417480e-01,1.976533979177474976e-01
0.000000000000000000e+00,7.321600615978240967e-02,4.669328406453132629e-02
1.000000000000000000e+00,1.130178123712539673e-01,3.472175076603889465e-02
0.000000000000000000e+00,3.413661196827888489e-02,1.640924997627735138e-02
1.000000000000000000e+00,8.073962926864624023e-01,5.615157634019851685e-02
0.000000000000000000e+00,6.847993731498718262e-01,1.870904117822647095e-01
0.000000000000000000e+00,2.938276529312133789e-02,2.329754270613193512e-02
1.000000000000000000e+00,9.147869944572448730e-01,4.223129898309707642e-02
1.000000000000000000e+00,7.658955454826354980e-01,7.315767556428909302e-02
0.000000000000000000e+00,2.618953883647918701e-01,1.341150104999542236e-01
0.000000000000000000e+00,1.895176433026790619e-02,1.964705623686313629e-02
0.000000000000000000e+00,1.970407068729400635e-01,1.845107227563858032e-01
0.000000000000000000e+00,3.021866977214813232e-01,1.470981836318969727e-01
0.000000000000000000e+00,1.173231229186058044e-01,1.246643811464309692e-01
0.000000000000000000e+00,4.843724668025970459e-01,1.579577475786209106e-01
0.000000000000000000e+00,2.607459388673305511e-02,7.964839227497577667e-03
1.000000000000000000e+00,9.748927354812622070e-01,3.206900507211685181e-02
1.000000000000000000e+00,7.001392841339111328e-01,1.155985668301582336e-01
0.000000000000000000e+00,3.718043118715286255e-02,2.750915847718715668e-02
0.000000000000000000e+00,2.030169069766998291e-01,1.288966387510299683e-01
0.000000000000000000e+00,1.187156587839126587e-01,5.816857516765594482e-02
0.000000000000000000e+00,2.807720303535461426e-01,1.924100518226623535e-01
1.000000000000000000e+00,2.245569229125976562e-01,2.197508215904235840e-01
1.000000000000000000e+00,9.068191647529602051e-01,5.197206512093544006e-02
1.000000000000000000e+00,8.901141881942749023e-01,6.849958002567291260e-02
0.000000000000000000e+00,2.979206144809722900e-01,1.657117754220962524e-01
1.000000000000000000e+00,5.638567209243774414e-01,3.070074617862701416e-01
0.000000000000000000e+00,1.864785328507423401e-02,1.307479757815599442e-02
0.000000000000000000e+00,6.513227224349975586e-01,1.285126656293869019e-01
0.000000000000000000e+00,2.566734254360198975e-01,1.323700845241546631e-01
1.000000000000000000e+00,7.492349147796630859e-01,1.015977188944816589e-01
0.000000000000000000e+00,6.673871725797653198e-02,3.682661056518554688e-02
1.000000000000000000e+00,5.788933634757995605e-01,1.091862171888351440e-01
0.000000000000000000e+00,1.607245504856109619e-01,3.235904127359390259e-02
0.000000000000000000e+00,2.277722805738449097e-01,1.463376581668853760e-01
0.000000000000000000e+00,3.071257472038269043e-01,1.559011936187744141e-01
0.000000000000000000e+00,1.554259378463029861e-02,8.996367454528808594e-03
0.000000000000000000e+00,3.224317133426666260e-01,1.492893695831298828e-01
0.000000000000000000e+00,1.550266444683074951e-01,1.117591634392738342e-01
0.000000000000000000e+00,3.238640427589416504e-01,1.656817197799682617e-01
0.000000000000000000e+00,4.696196913719177246e-01,1.498033702373504639e-01
0.000000000000000000e+00,5.031972527503967285e-01,1.829737722873687744e-01
1.000000000000000000e+00,8.955761790275573730e-01,8.508822321891784668e-02
1.000000000000000000e+00,4.469102919101715088e-01,2.161883115768432617e-01
1.000000000000000000e+00,8.760361671447753906e-01,5.714824423193931580e-02
0.000000000000000000e+00,3.151062130928039551e-01,1.740660071372985840e-01
1.000000000000000000e+00,3.778027892112731934e-01,1.406942903995513916e-01
0.000000000000000000e+00,6.649427115917205811e-02,7.168928533792495728e-02
0.000000000000000000e+00,3.607123494148254395e-01,2.598808705806732178e-01
0.000000000000000000e+00,6.151351928710937500e-01,1.567758768796920776e-01
0.000000000000000000e+00,6.717161834239959717e-02,3.816823288798332214e-02
1.000000000000000000e+00,3.556084036827087402e-01,1.981699615716934204e-01
0.000000000000000000e+00,2.753497660160064697e-01,2.387789934873580933e-01
1.000000000000000000e+00,7.766950726509094238e-01,1.257733553647994995e-01
1.000000000000000000e+00,9.710516929626464844e-01,1.641837321221828461e-02
0.000000000000000000e+00,1.349434554576873779e-01,1.218813955783843994e-01
0.000000000000000000e+00,4.518431127071380615e-01,2.502287328243255615e-01
0.000000000000000000e+00,3.409750461578369141e-01,1.051037684082984924e-01
0.000000000000000000e+00,4.864236712455749512e-01,1.690987944602966309e-01
0.000000000000000000e+00,3.018549084663391113e-01,2.076802104711532593e-01
1.000000000000000000e+00,7.510085701942443848e-01,2.251728177070617676e-01
0.000000000000000000e+00,6.842765212059020996e-02,4.215685278177261353e-02
1.000000000000000000e+00,6.287714838981628418e-01,1.310923546552658081e-01
1.000000000000000000e+00,5.160365104675292969e-01,1.078379228711128235e-01
0.000000000000000000e+00,4.369143396615982056e-02,3.117335774004459381e-02
0.000000000000000000e+00,8.175646513700485229e-02,8.835707604885101318e-02
1.000000000000000000e+00,7.862704992294311523e-01,1.210593506693840027e-01
1.000000000000000000e+00,3.824225366115570068e-01,2.379729598760604858e-01
0.000000000000000000e+00,7.217244803905487061e-02,2.177646197378635406e-02
1.000000000000000000e+00,6.335093379020690918e-01,1.078307256102561951e-01
1.000000000000000000e+00,7.512789964675903320e-01,2.079452425241470337e-01
1.000000000000000000e+00,9.641379117965698242e-01,1.954174414277076721e-02
0.000000000000000000e+00,1.995058059692382812e-01,1.496991664171218872e-01
0.000000000000000000e+00,7.428698986768722534e-02,3.894834965467453003e-02
1.000000000000000000e+00,5.432748794555664062e-01,1.460237056016921997e-01
0.000000000000000000e+00,1.182573065161705017e-01,7.574837654829025269e-02
0.000000000000000000e+00,4.894993901252746582e-01,2.017309516668319702e-01
0.000000000000000000e+00,2.885465696454048157e-02,1.436362881213426590e-02
1.000000000000000000e+00,4.014786779880523682e-01,2.015114873647689819e-01
0.000000000000000000e+00,2.288183271884918213e-01,9.949623048305511475e-02
0.000000000000000000e+00,2.542653679847717285e-01,1.235010251402854919e-01
0.000000000000000000e+00,2.049428969621658325e-01,9.478333592414855957e-02
1.000000000000000000e+00,7.912213206291198730e-01,9.619016945362091064e-02
0.000000000000000000e+00,3.182656690478324890e-02,2.422048710286617279e-02
0.000000000000000000e+00,3.369986265897750854e-02,1.381140016019344330e-02
0.000000000000000000e+00,4.428895935416221619e-02,2.314489893615245819e-02
0.000000000000000000e+00,2.290230095386505127e-01,1.398792266845703125e-01
0.000000000000000000e+00,7.420598715543746948e-02,3.273820132017135620e-02
1.000000000000000000e+00,8.691446185111999512e-01,7.069192081689834595e-02
1.000000000000000000e+00,5.637323856353759766e-01,2.349325120449066162e-01
0.000000000000000000e+00,1.470232009887695312e-02,5.807180423289537430e-03
1.000000000000000000e+00,4.415637850761413574e-01,1.543308198451995850e-01
0.000000000000000000e+00,1.298007667064666748e-01,3.522835299372673035e-02
0.000000000000000000e+00,6.224215030670166016e-03,4.007733892649412155e-03
0.000000000000000000e+00,5.772210359573364258e-01,1.597184389829635620e-01
0.000000000000000000e+00,1.469847261905670166e-01,7.614874839782714844e-02
0.000000000000000000e+00,2.778139412403106689e-01,1.672378480434417725e-01
0.000000000000000000e+00,1.730734854936599731e-01,1.383273303508758545e-01
0.000000000000000000e+00,6.094317436218261719e-01,1.935609132051467896e-01
1.000000000000000000e+00,9.886772036552429199e-01,7.256627548485994339e-03
0.000000000000000000e+00,4.565590992569923401e-02,1.513522956520318985e-02
1.000000000000000000e+00,6.441241502761840820e-01,1.835251599550247192e-01
0.000000000000000000e+00,5.327910184860229492e-01,1.212341561913490295e-01
0.000000000000000000e+00,4.511773213744163513e-02,2.407073043286800385e-02
0.000000000000000000e+00,4.096533358097076416e-02,5.985933542251586914e-02
0.000000000000000000e+00,8.212216198444366455e-02,5.324122309684753418e-02
0.000000000000000000e+00,9.091117233037948608e-02,1.165811866521835327e-01
0.000000000000000000e+00,5.987338423728942871e-01,1.237473934888839722e-01
0.000000000000000000e+00,2.188448160886764526e-01,9.329986572265625000e-02
0.000000000000000000e+00,4.109210073947906494e-01,2.432104647159576416e-01
1.000000000000000000e+00,8.131381869316101074e-01,1.125143319368362427e-01
0.000000000000000000e+00,1.893784552812576294e-01,1.350523978471755981e-01
1.000000000000000000e+00,8.063634037971496582e-01,1.913977116346359253e-01
0.000000000000000000e+00,4.917883872985839844e-01,1.612287610769271851e-01
0.000000000000000000e+00,6.291829347610473633e-01,2.105645239353179932e-01
0.000000000000000000e+00,1.205767020583152771e-01,5.222412198781967163e-02
0.000000000000000000e+00,2.324090003967285156e-01,5.206910520792007446e-02
0.000000000000000000e+00,9.803918190300464630e-03,7.327493745833635330e-03
0.000000000000000000e+00,3.280897736549377441e-01,1.065279990434646606e-01
0.000000000000000000e+00,4.324249550700187683e-02,3.365685418248176575e-02
1.000000000000000000e+00,9.339941143989562988e-01,4.503831639885902405e-02
1.000000000000000000e+00,7.102161645889282227e-01,7.267694920301437378e-02
0.000000000000000000e+00,1.662720739841461182e-01,1.018040105700492859e-01
1.000000000000000000e+00,1.981323808431625366e-01,1.806373745203018188e-01
1.000000000000000000e+00,9.153626561164855957e-01,4.708008840680122375e-02
1.000000000000000000e+00,6.384345889091491699e-01,9.976252913475036621e-02
1.000000000000000000e+00,5.266200900077819824e-01,1.792701333761215210e-01
0.000000000000000000e+00,7.553277909755706787e-02,4.389442875981330872e-02
0.000000000000000000e+00,5.619664788246154785e-01,7.834792882204055786e-02
0.000000000000000000e+00,4.045929014682769775e-01,2.224957942962646484e-01
0.000000000000000000e+00,3.496653437614440918e-01,1.664680093526840210e-01
1.000000000000000000e+00,8.241295814514160156e-01,6.974223256111145020e-02
1.000000000000000000e+00,7.248934507369995117e-01,1.347161382436752319e-01
0.000000000000000000e+00,1.248087659478187561e-01,4.484311863780021667e-02
1.000000000000000000e+00,4.505604207515716553e-01,1.837374567985534668e-01
1.000000000000000000e+00,8.080183863639831543e-01,9.328924864530563354e-02
0.000000000000000000e+00,3.077653050422668457e-01,2.487515062093734741e-01
1.000000000000000000e+00,8.732032775878906250e-01,4.121635481715202332e-02
1.000000000000000000e+00,8.163946866989135742e-01,6.642297655344009399e-02
0.000000000000000000e+00,7.108600139617919922e-01,2.706733345985412598e-01
0.000000000000000000e+00,4.217506051063537598e-01,1.515489667654037476e-01
0.000000000000000000e+00,1.817527711391448975e-01,9.538295120000839233e-02
0.000000000000000000e+00,2.084812819957733154e-01,1.638542413711547852e-01
0.000000000000000000e+00,1.286881119012832642e-01,7.946801185607910156e-02
0.000000000000000000e+00,8.352833986282348633e-01,5.566027015447616577e-02
0.000000000000000000e+00,9.088619798421859741e-02,2.340469695627689362e-02
0.000000000000000000e+00,1.330826431512832642e-01,4.272204637527465820e-02
0.000000000000000000e+00,1.083637215197086334e-02,9.777009487152099609e-03
0.000000000000000000e+00,2.965490221977233887e-01,1.199792623519897461e-01
0.000000000000000000e+00,3.437437489628791809e-02,9.371116757392883301e-03
0.000000000000000000e+00,1.544237434864044189e-01,1.773627400398254395e-01
0.000000000000000000e+00,9.520758390426635742e-01,1.983581483364105225e-02
0.000000000000000000e+00,1.575123146176338196e-02,1.618349365890026093e-02
0.000000000000000000e+00,1.336492002010345459e-01,1.326635479927062988e-01
0.000000000000000000e+00,2.483179569244384766e-01,1.669950932264328003e-01
0.000000000000000000e+00,3.911026120185852051e-01,2.882336080074310303e-01
0.000000000000000000e+00,2.483346164226531982e-01,1.917707771062850952e-01
0.000000000000000000e+00,2.056591212749481201e-02,1.307110022753477097e-02
1.000000000000000000e+00,8.899698257446289062e-01,1.024284958839416504e-01
0.000000000000000000e+00,6.304352879524230957e-01,1.889451444149017334e-01
0.000000000000000000e+00,1.671815365552902222e-01,1.462976485490798950e-01
0.000000000000000000e+00,1.015272177755832672e-02,7.863402366638183594e-03
0.000000000000000000e+00,2.117357701063156128e-01,1.832799166440963745e-01
0.000000000000000000e+00,1.893292516469955444e-01,1.352012902498245239e-01
0.000000000000000000e+00,3.646968603134155273e-01,1.049901619553565979e-01
0.000000000000000000e+00,3.649950399994850159e-02,2.404274791479110718e-02
0.000000000000000000e+00,5.491548180580139160e-01,2.530635893344879150e-01
1.000000000000000000e+00,9.308986663818359375e-01,2.976852469146251678e-02
1.000000000000000000e+00,8.823063969612121582e-01,9.242910146713256836e-02
0.000000000000000000e+00,5.709580183029174805e-01,1.500877141952514648e-01
0.000000000000000000e+00,1.962857693433761597e-01,1.595516353845596313e-01
0.000000000000000000e+00,3.444460034370422363e-01,1.171165853738784790e-01
0.000000000000000000e+00,1.034215837717056274e-01,9.437181800603866577e-02
0.000000000000000000e+00,4.225210547447204590e-01,1.820076704025268555e-01
0.000000000000000000e+00,7.609159350395202637e-01,5.324061214923858643e-02
0.000000000000000000e+00,3.785535395145416260e-01,1.863834857940673828e-01
0.000000000000000000e+00,1.774944663047790527e-01,8.594073355197906494e-02
0.000000000000000000e+00,1.104348674416542053e-01,5.308688804507255554e-02
0.000000000000000000e+00,8.527988940477371216e-02,5.784759297966957092e-02
1.000000000000000000e+00,8.703706860542297363e-01,7.969343662261962891e-02
1.000000000000000000e+00,6.232123970985412598e-01,2.165697365999221802e-01
0.000000000000000000e+00,3.363260626792907715e-02,5.232417955994606018e-02
0.000000000000000000e+00,1.619214117527008057e-01,1.643065065145492554e-01
0.000000000000000000e+00,3.097662329673767090e-01,1.677583009004592896e-01
0.000000000000000000e+00,1.542948931455612183e-01,1.166436895728111267e-01
0.000000000000000000e+00,4.803175926208496094e-01,8.244889229536056519e-02
0.000000000000000000e+00,2.467712610960006714e-01,1.553974747657775879e-01
0.000000000000000000e+00,5.351557731628417969e-01,1.336779743432998657e-01
1.000000000000000000e+00,9.834647178649902344e-01,4.926454741507768631e-03
1.000000000000000000e+00,4.485152661800384521e-01,1.609235554933547974e-01
0.000000000000000000e+00,1.428086459636688232e-01,1.188673377037048340e-01
0.000000000000000000e+00,4.373654425144195557e-01,2.121096700429916382e-01
0.000000000000000000e+00,4.246801733970642090e-01,1.745528876781463623e-01
0.000000000000000000e+00,3.409315049648284912e-01,1.556059420108795166e-01
0.000000000000000000e+00,1.228944957256317139e-02,3.693033475428819656e-03
0.000000000000000000e+00,1.105384677648544312e-01,9.760298579931259155e-02
0.000000000000000000e+00,3.650148585438728333e-02,2.799893170595169067e-02
0.000000000000000000e+00,1.384095996618270874e-01,8.257583528757095337e-02
1.000000000000000000e+00,3.666482865810394287e-01,2.480971813201904297e-01
0.000000000000000000e+00,4.134254157543182373e-02,4.104519262909889221e-02
0.000000000000000000e+00,1.793038547039031982e-01,4.263214394450187683e-02
0.000000000000000000e+00,2.362205237150192261e-01,1.130662485957145691e-01
0.000000000000000000e+00,4.727251082658767700e-02,2.980361506342887878e-02
0.000000000000000000e+00,1.539025306701660156e-01,1.416874974966049194e-01
1.000000000000000000e+00,8.830445408821105957e-01,4.624319449067115784e-02
0.000000000000000000e+00,1.053300220519304276e-02,6.994095165282487869e-03
0.000000000000000000e+00,1.871476471424102783e-01,1.376289725303649902e-01
0.000000000000000000e+00,1.820780187845230103e-01,9.934507310390472412e-02
0.000000000000000000e+00,2.318663299083709717e-01,1.018830090761184692e-01
1.000000000000000000e+00,6.457020044326782227e-01,1.702737957239151001e-01
0.000000000000000000e+00,1.376427114009857178e-01,1.586678922176361084e-01
1.000000000000000000e+00,8.953639268875122070e-01,3.343702107667922974e-02
0.000000000000000000e+00,3.416678607463836670e-01,1.018235310912132263e-01
0.000000000000000000e+00,1.946269571781158447e-01,1.047062054276466370e-01
0.000000000000000000e+00,1.500430405139923096e-01,8.353979140520095825e-02
0.000000000000000000e+00,1.073889732360839844e-01,5.920560285449028015e-02
0.000000000000000000e+00,8.247970342636108398e-01,4.906444996595382690e-02
1.000000000000000000e+00,9.772236943244934082e-01,1.013399939984083176e-02
0.000000000000000000e+00,3.465042710304260254e-01,9.483905136585235596e-02
0.000000000000000000e+00,3.021326959133148193e-01,2.387711256742477417e-01
0.000000000000000000e+00,2.028045803308486938e-02,1.900544203817844391e-02
0.000000000000000000e+00,2.141350209712982178e-01,1.261754035949707031e-01
0.000000000000000000e+00,8.044012635946273804e-02,4.097060859203338623e-02
1.000000000000000000e+00,7.397162318229675293e-01,1.219314187765121460e-01
0.000000000000000000e+00,1.877015829086303711e-01,9.102626889944076538e-02
0.000000000000000000e+00,1.147270575165748596e-01,5.073202773928642273e-02
0.000000000000000000e+00,1.320324242115020752e-01,7.243341207504272461e-02
1.000000000000000000e+00,9.268474578857421875e-01,3.284367546439170837e-02
0.000000000000000000e+00,2.151174098253250122e-01,1.311323940753936768e-01
1.000000000000000000e+00,8.779003024101257324e-01,4.226653277873992920e-02
0.000000000000000000e+00,2.092311829328536987e-01,2.579391598701477051e-01
0.000000000000000000e+00,2.891043946146965027e-02,4.315772280097007751e-02
1.000000000000000000e+00,9.700344800949096680e-01,4.665138199925422668e-02
0.000000000000000000e+00,2.152227908372879028e-01,1.212043240666389465e-01
0.000000000000000000e+00,5.730196237564086914e-01,2.083025723695755005e-01
0.000000000000000000e+00,4.108286648988723755e-02,2.303426340222358704e-02
0.000000000000000000e+00,9.972696006298065186e-02,5.189308151602745056e-02
0.000000000000000000e+00,5.771188735961914062e-01,2.727504074573516846e-01
0.000000000000000000e+00,2.703516483306884766e-01,1.370067894458770752e-01
0.000000000000000000e+00,3.519008681178092957e-02,2.076937630772590637e-02
1.000000000000000000e+00,8.781100511550903320e-01,9.693312644958496094e-02
0.000000000000000000e+00,4.057138860225677490e-01,1.298376619815826416e-01
0.000000000000000000e+00,4.046724438667297363e-01,2.384013682603836060e-01
0.000000000000000000e+00,4.979606270790100098e-01,1.364845037460327148e-01
0.000000000000000000e+00,2.236108779907226562e-01,7.841994613409042358e-02
1.000000000000000000e+00,9.172313809394836426e-01,6.088348850607872009e-02
0.000000000000000000e+00,2.419259995222091675e-01,1.979336142539978027e-01
0.000000000000000000e+00,7.967320084571838379e-02,6.371857970952987671e-02
1.000000000000000000e+00,7.468529939651489258e-01,1.352235674858093262e-01
0.000000000000000000e+00,4.516955465078353882e-02,3.125308454036712646e-02
1.000000000000000000e+00,4.276971817016601562e-01,1.349888592958450317e-01
0.000000000000000000e+00,1.582934856414794922e-01,1.960315108299255371e-01
0.000000000000000000e+00,3.922636061906814575e-02,3.533046320080757141e-02
0.000000000000000000e+00,2.799133956432342529e-01,1.409450322389602661e-01
1.000000000000000000e+00,9.099519848823547363e-01,5.033698678016662598e-02
0.000000000000000000e+00,9.009940922260284424e-02,6.077383458614349365e-02
1.000000000000000000e+00,7.109719514846801758e-01,1.629360914230346680e-01
0.000000000000000000e+00,7.667437195777893066e-03,4.873259924352169037e-03
0.000000000000000000e+00,3.944665789604187012e-01,2.123767584562301636e-01
0.000000000000000000e+00,7.064139097929000854e-02,3.494260087609291077e-02
0.000000000000000000e+00,1.512318402528762817e-01,1.732808053493499756e-01
0.000000000000000000e+00,1.796643435955047607e-02,1.211264450103044510e-02
0.000000000000000000e+00,8.453658968210220337e-02,5.240179598331451416e-02
0.000000000000000000e+00,1.571776121854782104e-01,1.592365950345993042e-01
1.000000000000000000e+00,9.572798609733581543e-01,1.657164469361305237e-02
1.000000000000000000e+00,8.109302520751953125e-01,8.533617109060287476e-02
0.000000000000000000e+00,3.508052602410316467e-02,1.700704731047153473e-02
0.000000000000000000e+00,9.197171777486801147e-02,4.841964319348335266e-02
1.000000000000000000e+00,6.898490786552429199e-01,1.611607670783996582e-01
1.000000000000000000e+00,9.135268926620483398e-01,4.844302311539649963e-02
0.000000000000000000e+00,1.320575773715972900e-01,5.940147861838340759e-02
0.000000000000000000e+00,2.254133671522140503e-01,1.204642653465270996e-01
1.000000000000000000e+00,8.783380389213562012e-01,8.690982311964035034e-02
0.000000000000000000e+00,1.547335088253021240e-01,1.450013071298599243e-01
1.000000000000000000e+00,8.320933580398559570e-01,1.177055388689041138e-01
1.000000000000000000e+00,6.825087666511535645e-01,1.104326024651527405e-01
1.000000000000000000e+00,6.212469935417175293e-01,1.339228153228759766e-01
0.000000000000000000e+00,2.039701044559478760e-01,8.216416090726852417e-02
0.000000000000000000e+00,8.072487711906433105e-01,9.730903804302215576e-02
0.000000000000000000e+00,5.097931623458862305e-01,1.426633596420288086e-01
0.000000000000000000e+00,3.956943154335021973e-01,1.269525587558746338e-01
0.000000000000000000e+00,5.159478783607482910e-01,1.902390569448471069e-01
0.000000000000000000e+00,1.491202116012573242e-01,4.181428626179695129e-02
1.000000000000000000e+00,8.591949343681335449e-01,3.706331551074981689e-02
0.000000000000000000e+00,3.066116273403167725e-01,1.852706968784332275e-01
1.000000000000000000e+00,7.670605778694152832e-01,1.369730830192565918e-01
0.000000000000000000e+00,1.529974043369293213e-01,6.140567362308502197e-02
1.000000000000000000e+00,9.770569801330566406e-01,1.131594646722078323e-02
0.000000000000000000e+00,1.900610700249671936e-02,1.335081364959478378e-02
0.000000000000000000e+00,3.929058909416198730e-01,1.039364039897918701e-01
0.000000000000000000e+00,1.356851011514663696e-01,9.003330767154693604e-02
1.000000000000000000e+00,1.717159599065780640e-01,1.059215962886810303e-01
0.000000000000000000e+00,5.565099045634269714e-02,3.429474309086799622e-02
0.000000000000000000e+00,8.390553295612335205e-02,5.414318665862083435e-02
0.000000000000000000e+00,1.638915538787841797e-01,7.298150658607482910e-02
0.000000000000000000e+00,1.645299792289733887e-01,8.448322862386703491e-02
0.000000000000000000e+00,3.105970844626426697e-02,1.153561938554048538e-02
0.000000000000000000e+00,9.851529449224472046e-02,8.042690902948379517e-02
1.000000000000000000e+00,6.648252606391906738e-01,2.946139574050903320e-01
0.000000000000000000e+00,1.720272004604339600e-01,1.417978554964065552e-01
0.000000000000000000e+00,7.734842896461486816e-01,1.713403314352035522e-01
1.000000000000000000e+00,7.911115884780883789e-01,1.011462509632110596e-01
0.000000000000000000e+00,7.941331714391708374e-02,8.373477309942245483e-02
0.000000000000000000e+00,3.008410930633544922e-01,1.707660853862762451e-01
0.000000000000000000e+00,2.038374245166778564e-01,1.291079074144363403e-01
1.000000000000000000e+00,7.661505341529846191e-01,8.872905373573303223e-02
0.000000000000000000e+00,3.135823607444763184e-01,1.623800992965698242e-01
1.000000000000000000e+00,3.955582976341247559e-01,1.561102867126464844e-01
0.000000000000000000e+00,6.677021384239196777e-01,2.373907119035720825e-01
1.000000000000000000e+00,8.965789675712585449e-01,1.175008267164230347e-01
0.000000000000000000e+00,1.036835759878158569e-01,1.902611926198005676e-02
0.000000000000000000e+00,1.094853654503822327e-01,4.549330100417137146e-02
0.000000000000000000e+00,3.440339118242263794e-02,2.325052022933959961e-02
0.000000000000000000e+00,8.753919601440429688e-02,6.074840202927589417e-02
0.000000000000000000e+00,1.735079586505889893e-01,9.145860373973846436e-02
0.000000000000000000e+00,6.621764302253723145e-01,2.037089318037033081e-01
0.000000000000000000e+00,1.648655235767364502e-01,1.723257750272750854e-01
1.000000000000000000e+00,8.631927371025085449e-01,1.161974593997001648e-01
1.000000000000000000e+00,8.980587124824523926e-01,8.920973539352416992e-02
0.000000000000000000e+00,1.310625672340393066e-01,8.567295968532562256e-02
0.000000000000000000e+00,7.131534814834594727e-02,1.036153510212898254e-01
0.000000000000000000e+00,6.860829889774322510e-02,4.629222303628921509e-02
0.000000000000000000e+00,3.990681171417236328e-01,2.160846292972564697e-01
1.000000000000000000e+00,9.899169802665710449e-01,4.054244142025709152e-03
0.000000000000000000e+00,1.579952426254749298e-02,2.049136161804199219e-02
0.000000000000000000e+00,4.580459594726562500e-01,1.876568645238876343e-01
0.000000000000000000e+00,3.103583753108978271e-01,2.297653555870056152e-01
1.000000000000000000e+00,6.194255352020263672e-01,2.936715185642242432e-01
0.000000000000000000e+00,3.081054389476776123e-01,1.205558404326438904e-01
0.000000000000000000e+00,3.627305850386619568e-02,1.978312246501445770e-02
0.000000000000000000e+00,9.488482773303985596e-02,4.607242345809936523e-02
1.000000000000000000e+00,7.600090503692626953e-01,1.647436618804931641e-01
0.000000000000000000e+00,2.129272222518920898e-01,1.205621957778930664e-01
0.000000000000000000e+00,4.783884435892105103e-02,1.287889853119850159e-02
1.000000000000000000e+00,9.821913838386535645e-01,8.405500091612339020e-03
0.000000000000000000e+00,5.411268472671508789e-01,1.650743484497070312e-01
0.000000000000000000e+00,1.709664799273014069e-02,1.883492060005664825e-02
0.000000000000000000e+00,7.656165212392807007e-02,5.990034714341163635e-02
0.000000000000000000e+00,3.580150902271270752e-01,1.235483959317207336e-01
0.000000000000000000e+00,9.229411929845809937e-02,3.864041343331336975e-02
0.000000000000000000e+00,6.211177632212638855e-02,2.973095327615737915e-02
0.000000000000000000e+00,1.463756896555423737e-02,7.632310967892408371e-03
1.000000000000000000e+00,9.705916643142700195e-01,1.227571070194244385e-02
0.000000000000000000e+00,6.990708112716674805e-01,1.860794275999069214e-01
0.000000000000000000e+00,7.899522781372070312e-03,7.406740915030241013e-03
0.000000000000000000e+00,1.754637621343135834e-02,1.041443832218647003e-02
